"date","Plate.SN","rowi","coli","acsn","treatment","conc","rval","srcf","wllq","wllq_notes"
"20180801","MW1207-22",3,4,"CCTE_Shafer_MEA_dev_AB",1475817,0.3,21413.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,4,"CCTE_Shafer_MEA_dev_LDH",1475817,0.3,1.03626666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,5,"CCTE_Shafer_MEA_dev_AB",1475817,1,22554.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,5,"CCTE_Shafer_MEA_dev_LDH",1475817,1,1.09126666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,6,"CCTE_Shafer_MEA_dev_AB",1475817,3,22137.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,6,"CCTE_Shafer_MEA_dev_LDH",1475817,3,1.08276666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,7,"CCTE_Shafer_MEA_dev_AB",1475817,10,23803.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,7,"CCTE_Shafer_MEA_dev_LDH",1475817,10,0.952566666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,8,"CCTE_Shafer_MEA_dev_AB",1475817,30,23828.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",3,8,"CCTE_Shafer_MEA_dev_LDH",1475817,30,0.992066666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,1,"CCTE_Shafer_MEA_dev_AB",1475818,0,23016.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,1,"CCTE_Shafer_MEA_dev_LDH",1475818,0,1.12506666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,2,"CCTE_Shafer_MEA_dev_AB",1475818,0.03,21344.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,2,"CCTE_Shafer_MEA_dev_LDH",1475818,0.03,1.27126666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,3,"CCTE_Shafer_MEA_dev_AB",1475818,0.1,21459.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,3,"CCTE_Shafer_MEA_dev_LDH",1475818,0.1,1.13546666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,4,"CCTE_Shafer_MEA_dev_AB",1475818,0.3,22686.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,4,"CCTE_Shafer_MEA_dev_LDH",1475818,0.3,1.12036666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,5,"CCTE_Shafer_MEA_dev_AB",1475818,1,22070.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,5,"CCTE_Shafer_MEA_dev_LDH",1475818,1,1.04086666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,6,"CCTE_Shafer_MEA_dev_AB",1475818,3,28631.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,6,"CCTE_Shafer_MEA_dev_LDH",1475818,3,1.43886666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,7,"CCTE_Shafer_MEA_dev_AB",1475818,10,24759.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,7,"CCTE_Shafer_MEA_dev_LDH",1475818,10,0.992566666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,8,"CCTE_Shafer_MEA_dev_AB",1475818,30,23505.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",4,8,"CCTE_Shafer_MEA_dev_LDH",1475818,30,0.771866666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,1,"CCTE_Shafer_MEA_dev_AB",1475820,0,23170.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,1,"CCTE_Shafer_MEA_dev_LDH",1475820,0,1.13286666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,2,"CCTE_Shafer_MEA_dev_AB",1475820,0.03,24096.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,2,"CCTE_Shafer_MEA_dev_LDH",1475820,0.03,1.16716666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,3,"CCTE_Shafer_MEA_dev_AB",1475820,0.1,21085.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,3,"CCTE_Shafer_MEA_dev_LDH",1475820,0.1,1.16986666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,4,"CCTE_Shafer_MEA_dev_AB",1475820,0.3,21391.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,4,"CCTE_Shafer_MEA_dev_LDH",1475820,0.3,1.13956666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,5,"CCTE_Shafer_MEA_dev_AB",1475820,1,22837.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,5,"CCTE_Shafer_MEA_dev_LDH",1475820,1,1.09796666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,6,"CCTE_Shafer_MEA_dev_AB",1475820,3,24312.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,6,"CCTE_Shafer_MEA_dev_LDH",1475820,3,1.05376666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,7,"CCTE_Shafer_MEA_dev_AB",1475820,10,23541.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,7,"CCTE_Shafer_MEA_dev_LDH",1475820,10,1.01666666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,8,"CCTE_Shafer_MEA_dev_AB",1475820,30,23907.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",5,8,"CCTE_Shafer_MEA_dev_LDH",1475820,30,1.15156666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,1,"CCTE_Shafer_MEA_dev_AB",1475823,0,23311.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,1,"CCTE_Shafer_MEA_dev_LDH",1475823,0,1.11916666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,2,"CCTE_Shafer_MEA_dev_AB",1475823,0.03,25731.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,2,"CCTE_Shafer_MEA_dev_LDH",1475823,0.03,1.25946666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,3,"CCTE_Shafer_MEA_dev_AB",1475823,0.1,21933.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,3,"CCTE_Shafer_MEA_dev_LDH",1475823,0.1,1.14366666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,4,"CCTE_Shafer_MEA_dev_AB",1475823,0.3,22923.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,4,"CCTE_Shafer_MEA_dev_LDH",1475823,0.3,1.17996666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,5,"CCTE_Shafer_MEA_dev_AB",1475823,1,23264.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,5,"CCTE_Shafer_MEA_dev_LDH",1475823,1,1.20106666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,6,"CCTE_Shafer_MEA_dev_AB",1475823,3,24612.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,6,"CCTE_Shafer_MEA_dev_LDH",1475823,3,1.11096666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,7,"CCTE_Shafer_MEA_dev_AB",1475823,10,24326.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,7,"CCTE_Shafer_MEA_dev_LDH",1475823,10,1.07706666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,8,"CCTE_Shafer_MEA_dev_AB",1475823,30,22002.3333333333,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-22",6,8,"CCTE_Shafer_MEA_dev_LDH",1475823,30,1.01966666666667,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,1,"CCTE_Shafer_MEA_dev_AB",1475812,0.03,25658,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,1,"CCTE_Shafer_MEA_dev_LDH",1475812,0.03,0.8538,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,2,"CCTE_Shafer_MEA_dev_AB",1475812,0,25959,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,2,"CCTE_Shafer_MEA_dev_LDH",1475812,0,0.9752,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,3,"CCTE_Shafer_MEA_dev_AB",1475812,0.1,21823,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,3,"CCTE_Shafer_MEA_dev_LDH",1475812,0.1,0.7665,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,4,"CCTE_Shafer_MEA_dev_AB",1475812,0.3,22411,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,4,"CCTE_Shafer_MEA_dev_LDH",1475812,0.3,0.8082,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,5,"CCTE_Shafer_MEA_dev_AB",1475812,1,21275,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,5,"CCTE_Shafer_MEA_dev_LDH",1475812,1,0.8359,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,6,"CCTE_Shafer_MEA_dev_AB",1475812,3,24939,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,6,"CCTE_Shafer_MEA_dev_LDH",1475812,3,1.1804,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,7,"CCTE_Shafer_MEA_dev_AB",1475812,10,21709,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,7,"CCTE_Shafer_MEA_dev_LDH",1475812,10,0.8064,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,8,"CCTE_Shafer_MEA_dev_AB",1475812,30,29508,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",1,8,"CCTE_Shafer_MEA_dev_LDH",1475812,30,0.7998,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,1,"CCTE_Shafer_MEA_dev_AB",1475816,0.03,20248,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,1,"CCTE_Shafer_MEA_dev_LDH",1475816,0.03,0.8401,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,2,"CCTE_Shafer_MEA_dev_AB",1475816,0,25303,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,2,"CCTE_Shafer_MEA_dev_LDH",1475816,0,0.8703,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,3,"CCTE_Shafer_MEA_dev_AB",1475816,0.1,26839,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,3,"CCTE_Shafer_MEA_dev_LDH",1475816,0.1,1.172,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,4,"CCTE_Shafer_MEA_dev_AB",1475816,0.3,30013,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,4,"CCTE_Shafer_MEA_dev_LDH",1475816,0.3,1.2862,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,5,"CCTE_Shafer_MEA_dev_AB",1475816,1,21051,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,5,"CCTE_Shafer_MEA_dev_LDH",1475816,1,0.8326,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,6,"CCTE_Shafer_MEA_dev_AB",1475816,3,21629,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,6,"CCTE_Shafer_MEA_dev_LDH",1475816,3,0.839,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,7,"CCTE_Shafer_MEA_dev_AB",1475816,10,23542,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,7,"CCTE_Shafer_MEA_dev_LDH",1475816,10,0.7239,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,8,"CCTE_Shafer_MEA_dev_AB",1475816,30,24989,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",2,8,"CCTE_Shafer_MEA_dev_LDH",1475816,30,0.7725,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,1,"CCTE_Shafer_MEA_dev_AB",1475817,0.03,35968,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,1,"CCTE_Shafer_MEA_dev_LDH",1475817,0.03,1.3681,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,2,"CCTE_Shafer_MEA_dev_AB",1475817,0,29371,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,2,"CCTE_Shafer_MEA_dev_LDH",1475817,0,0.8956,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,3,"CCTE_Shafer_MEA_dev_AB",1475817,0.1,19609,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,3,"CCTE_Shafer_MEA_dev_LDH",1475817,0.1,0.6671,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,4,"CCTE_Shafer_MEA_dev_AB",1475817,0.3,23459,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,4,"CCTE_Shafer_MEA_dev_LDH",1475817,0.3,0.7252,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,5,"CCTE_Shafer_MEA_dev_AB",1475817,1,21658,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,5,"CCTE_Shafer_MEA_dev_LDH",1475817,1,0.6801,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,6,"CCTE_Shafer_MEA_dev_AB",1475817,3,23547,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,6,"CCTE_Shafer_MEA_dev_LDH",1475817,3,0.7484,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,7,"CCTE_Shafer_MEA_dev_AB",1475817,10,22386,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,7,"CCTE_Shafer_MEA_dev_LDH",1475817,10,0.6741,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,8,"CCTE_Shafer_MEA_dev_AB",1475817,30,23834,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",3,8,"CCTE_Shafer_MEA_dev_LDH",1475817,30,0.7179,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,1,"CCTE_Shafer_MEA_dev_AB",1475818,0.03,23945,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,1,"CCTE_Shafer_MEA_dev_LDH",1475818,0.03,0.7861,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,2,"CCTE_Shafer_MEA_dev_AB",1475818,0,26020,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,2,"CCTE_Shafer_MEA_dev_LDH",1475818,0,0.8002,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,3,"CCTE_Shafer_MEA_dev_AB",1475818,0.1,22373,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,3,"CCTE_Shafer_MEA_dev_LDH",1475818,0.1,0.7582,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,4,"CCTE_Shafer_MEA_dev_AB",1475818,0.3,23527,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,4,"CCTE_Shafer_MEA_dev_LDH",1475818,0.3,0.7583,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,5,"CCTE_Shafer_MEA_dev_AB",1475818,1,20586,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,5,"CCTE_Shafer_MEA_dev_LDH",1475818,1,0.7452,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,6,"CCTE_Shafer_MEA_dev_AB",1475818,3,27064,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,6,"CCTE_Shafer_MEA_dev_LDH",1475818,3,0.7797,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,7,"CCTE_Shafer_MEA_dev_AB",1475818,10,24177,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,7,"CCTE_Shafer_MEA_dev_LDH",1475818,10,0.838,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,8,"CCTE_Shafer_MEA_dev_AB",1475818,30,21829,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",4,8,"CCTE_Shafer_MEA_dev_LDH",1475818,30,0.6271,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,1,"CCTE_Shafer_MEA_dev_AB",1475820,0.03,21799,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,1,"CCTE_Shafer_MEA_dev_LDH",1475820,0.03,0.7602,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,2,"CCTE_Shafer_MEA_dev_AB",1475820,0,21201,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,2,"CCTE_Shafer_MEA_dev_LDH",1475820,0,0.7576,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,3,"CCTE_Shafer_MEA_dev_AB",1475820,0.1,21257,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,3,"CCTE_Shafer_MEA_dev_LDH",1475820,0.1,0.7967,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,4,"CCTE_Shafer_MEA_dev_AB",1475820,0.3,13085,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,4,"CCTE_Shafer_MEA_dev_LDH",1475820,0.3,0.7427,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,5,"CCTE_Shafer_MEA_dev_AB",1475820,1,21124,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,5,"CCTE_Shafer_MEA_dev_LDH",1475820,1,0.661,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,6,"CCTE_Shafer_MEA_dev_AB",1475820,3,20302,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,6,"CCTE_Shafer_MEA_dev_LDH",1475820,3,0.8183,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,7,"CCTE_Shafer_MEA_dev_AB",1475820,10,20445,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,7,"CCTE_Shafer_MEA_dev_LDH",1475820,10,0.6699,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,8,"CCTE_Shafer_MEA_dev_AB",1475820,30,21481,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",5,8,"CCTE_Shafer_MEA_dev_LDH",1475820,30,0.7536,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,1,"CCTE_Shafer_MEA_dev_AB",1475823,0.03,20282,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,1,"CCTE_Shafer_MEA_dev_LDH",1475823,0.03,0.8184,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,2,"CCTE_Shafer_MEA_dev_AB",1475823,0,29431,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,2,"CCTE_Shafer_MEA_dev_LDH",1475823,0,1.1336,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,3,"CCTE_Shafer_MEA_dev_AB",1475823,0.1,23471,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,3,"CCTE_Shafer_MEA_dev_LDH",1475823,0.1,0.8892,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,4,"CCTE_Shafer_MEA_dev_AB",1475823,0.3,17484,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,4,"CCTE_Shafer_MEA_dev_LDH",1475823,0.3,0.8819,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,5,"CCTE_Shafer_MEA_dev_AB",1475823,1,18427,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,5,"CCTE_Shafer_MEA_dev_LDH",1475823,1,0.8118,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,6,"CCTE_Shafer_MEA_dev_AB",1475823,3,18900,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,6,"CCTE_Shafer_MEA_dev_LDH",1475823,3,0.9398,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,7,"CCTE_Shafer_MEA_dev_AB",1475823,10,26487,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,7,"CCTE_Shafer_MEA_dev_LDH",1475823,10,0.8634,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,8,"CCTE_Shafer_MEA_dev_AB",1475823,30,26116,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
"20180801","MW1207-23",6,8,"CCTE_Shafer_MEA_dev_LDH",1475823,30,0.7869,"20180801_ON PFAS G1_1 Calculations.xlsx",1,""
