"date","Plate.SN","DIV","well","trt","dose","units","file.name","wt.mean.resistance"
"20220209","MW89-4615",0,"A1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.655991
"20220209","MW89-4615",0,"A2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.912796
"20220209","MW89-4615",0,"A3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.917541
"20220209","MW89-4615",0,"A4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.867718
"20220209","MW89-4615",0,"A5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",15.698614
"20220209","MW89-4615",0,"A6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.52957
"20220209","MW89-4615",0,"A7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.515069
"20220209","MW89-4615",0,"A8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.665665
"20220209","MW89-4615",0,"B1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",15.905887
"20220209","MW89-4615",0,"B2","DMSO",0,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.796348
"20220209","MW89-4615",0,"B3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.167206
"20220209","MW89-4615",0,"B4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.045675
"20220209","MW89-4615",0,"B5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.794738
"20220209","MW89-4615",0,"B6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.001201
"20220209","MW89-4615",0,"B7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.00664
"20220209","MW89-4615",0,"B8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.188042
"20220209","MW89-4615",0,"C1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.068646
"20220209","MW89-4615",0,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.27242
"20220209","MW89-4615",0,"C3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.764439
"20220209","MW89-4615",0,"C4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",19.370544
"20220209","MW89-4615",0,"C5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",15.815067
"20220209","MW89-4615",0,"C6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.278842
"20220209","MW89-4615",0,"C7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.54986
"20220209","MW89-4615",0,"C8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.790856
"20220209","MW89-4615",0,"D1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",19.044698
"20220209","MW89-4615",0,"D2","DMSO",0,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.199278
"20220209","MW89-4615",0,"D3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.873954
"20220209","MW89-4615",0,"D4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",19.040928
"20220209","MW89-4615",0,"D5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",19.560203
"20220209","MW89-4615",0,"D6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.913568
"20220209","MW89-4615",0,"D7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",19.0516
"20220209","MW89-4615",0,"D8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.556097
"20220209","MW89-4615",0,"E1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.499768
"20220209","MW89-4615",0,"E2","H2O",0,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.054582
"20220209","MW89-4615",0,"E3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.213219
"20220209","MW89-4615",0,"E4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",19.659322
"20220209","MW89-4615",0,"E5","Glyphosate",1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.297559
"20220209","MW89-4615",0,"E6","Glyphosate",3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.409012
"20220209","MW89-4615",0,"E7","Glyphosate",10,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",16.363038
"20220209","MW89-4615",0,"E8","Glyphosate",30,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",14.851816
"20220209","MW89-4615",0,"F1","Lindane",0.03,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.668977
"20220209","MW89-4615",0,"F2","EtOH",0,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",18.098343
"20220209","MW89-4615",0,"F3","Lindane",0.1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",14.765785
"20220209","MW89-4615",0,"F4","Lindane",0.3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.901398
"20220209","MW89-4615",0,"F5","Lindane",1,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",6.463551
"20220209","MW89-4615",0,"F6","Lindane",3,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",17.603296
"20220209","MW89-4615",0,"F7","Lindane",10,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",14.157041
"20220209","MW89-4615",0,"F8","Lindane",30,"uM","iNFA_20220209_MW89-4615_00_(000)_Compiler.csv",15.714921
"20220209","MW89-4615",2,"A1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",17.635591
"20220209","MW89-4615",2,"A2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",21.221914
"20220209","MW89-4615",2,"A3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",25.85335
"20220209","MW89-4615",2,"A4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.85377
"20220209","MW89-4615",2,"A5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",21.322656
"20220209","MW89-4615",2,"A6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",22.629092
"20220209","MW89-4615",2,"A7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.953872
"20220209","MW89-4615",2,"A8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",21.086549
"20220209","MW89-4615",2,"B1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.346516
"20220209","MW89-4615",2,"B2","DMSO",0,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",19.91904
"20220209","MW89-4615",2,"B3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",25.311723
"20220209","MW89-4615",2,"B4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",27.008866
"20220209","MW89-4615",2,"B5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",20.406825
"20220209","MW89-4615",2,"B6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",22.448519
"20220209","MW89-4615",2,"B7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.554169
"20220209","MW89-4615",2,"B8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.548945
"20220209","MW89-4615",2,"C1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",19.919151
"20220209","MW89-4615",2,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.571444
"20220209","MW89-4615",2,"C3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",19.455339
"20220209","MW89-4615",2,"C4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.456904
"20220209","MW89-4615",2,"C5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.810431
"20220209","MW89-4615",2,"C6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.081679
"20220209","MW89-4615",2,"C7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",21.946279
"20220209","MW89-4615",2,"C8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",8.955968
"20220209","MW89-4615",2,"D1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.348286
"20220209","MW89-4615",2,"D2","DMSO",0,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.668976
"20220209","MW89-4615",2,"D3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.610177
"20220209","MW89-4615",2,"D4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.282068
"20220209","MW89-4615",2,"D5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",27.09509
"20220209","MW89-4615",2,"D6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.391296
"20220209","MW89-4615",2,"D7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",22.577662
"20220209","MW89-4615",2,"D8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",20.490515
"20220209","MW89-4615",2,"E1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",20.511101
"20220209","MW89-4615",2,"E2","H2O",0,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",22.865111
"20220209","MW89-4615",2,"E3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.002781
"20220209","MW89-4615",2,"E4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",24.22704
"20220209","MW89-4615",2,"E5","Glyphosate",1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",20.686497
"20220209","MW89-4615",2,"E6","Glyphosate",3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",23.998887
"20220209","MW89-4615",2,"E7","Glyphosate",10,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",22.205813
"20220209","MW89-4615",2,"E8","Glyphosate",30,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",20.071078
"20220209","MW89-4615",2,"F1","Lindane",0.03,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",18.087923
"20220209","MW89-4615",2,"F2","EtOH",0,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",21.710782
"20220209","MW89-4615",2,"F3","Lindane",0.1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",18.065579
"20220209","MW89-4615",2,"F4","Lindane",0.3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",19.704471
"20220209","MW89-4615",2,"F5","Lindane",1,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",8.816372
"20220209","MW89-4615",2,"F6","Lindane",3,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",20.235338
"20220209","MW89-4615",2,"F7","Lindane",10,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",16.959118
"20220209","MW89-4615",2,"F8","Lindane",30,"uM","iNFA_20220209_MW89-4615_02_(000)_Compiler.csv",19.299535
"20220209","MW89-4615",5,"A1","Deltamethrin",0.03,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",12.325659
"20220209","MW89-4615",5,"A2","EtOH:DMSO",0,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",18.603679
"20220209","MW89-4615",5,"A3","Deltamethrin",0.1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.802783
"20220209","MW89-4615",5,"A4","Deltamethrin",0.3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",18.275202
"20220209","MW89-4615",5,"A5","Deltamethrin",1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",16.600594
"20220209","MW89-4615",5,"A6","Deltamethrin",3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",19.497714
"20220209","MW89-4615",5,"A7","Deltamethrin",10,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.935285
"20220209","MW89-4615",5,"A8","Deltamethrin",30,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.465569
"20220209","MW89-4615",5,"B1","Thiamethoxam",0.03,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",18.795279
"20220209","MW89-4615",5,"B2","DMSO",0,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",19.996966
"20220209","MW89-4615",5,"B3","Thiamethoxam",0.1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.467577
"20220209","MW89-4615",5,"B4","Thiamethoxam",0.3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",23.431302
"20220209","MW89-4615",5,"B5","Thiamethoxam",1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.003952
"20220209","MW89-4615",5,"B6","Thiamethoxam",3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",19.564951
"20220209","MW89-4615",5,"B7","Thiamethoxam",10,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",22.352316
"20220209","MW89-4615",5,"B8","Thiamethoxam",30,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.395416
"20220209","MW89-4615",5,"C1","Tributyltin Chloride",1e-04,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",16.815376
"20220209","MW89-4615",5,"C2","DMSO",0,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",22.30678
"20220209","MW89-4615",5,"C3","Tributyltin Chloride",3e-04,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",18.647191
"20220209","MW89-4615",5,"C4","Tributyltin Chloride",0.001,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",24.530841
"20220209","MW89-4615",5,"C5","Tributyltin Chloride",0.003,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.54382
"20220209","MW89-4615",5,"C6","Tributyltin Chloride",0.01,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",22.056207
"20220209","MW89-4615",5,"C7","Tributyltin Chloride",0.03,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.732628
"20220209","MW89-4615",5,"C8","Tributyltin Chloride",0.1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",8.61006
"20220209","MW89-4615",5,"D1","Rotenone",3e-05,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",18.979967
"20220209","MW89-4615",5,"D2","DMSO",0,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",23.736894
"20220209","MW89-4615",5,"D3","Rotenone",1e-04,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.878585
"20220209","MW89-4615",5,"D4","Rotenone",3e-04,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.106271
"20220209","MW89-4615",5,"D5","Rotenone",0.001,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",22.727842
"20220209","MW89-4615",5,"D6","Rotenone",0.003,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.560857
"20220209","MW89-4615",5,"D7","Rotenone",0.01,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.122249
"20220209","MW89-4615",5,"D8","Rotenone",0.03,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",19.332452
"20220209","MW89-4615",5,"E1","Glyphosate",0.03,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",13.915988
"20220209","MW89-4615",5,"E2","H2O",0,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.950421
"20220209","MW89-4615",5,"E3","Glyphosate",0.1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.468512
"20220209","MW89-4615",5,"E4","Glyphosate",0.3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",23.212598
"20220209","MW89-4615",5,"E5","Glyphosate",1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",20.222798
"20220209","MW89-4615",5,"E6","Glyphosate",3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",19.047422
"20220209","MW89-4615",5,"E7","Glyphosate",10,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.066322
"20220209","MW89-4615",5,"E8","Glyphosate",30,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",17.679544
"20220209","MW89-4615",5,"F1","Lindane",0.03,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",15.413485
"20220209","MW89-4615",5,"F2","EtOH",0,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",21.083298
"20220209","MW89-4615",5,"F3","Lindane",0.1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",16.705146
"20220209","MW89-4615",5,"F4","Lindane",0.3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",18.253021
"20220209","MW89-4615",5,"F5","Lindane",1,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",9.625756
"20220209","MW89-4615",5,"F6","Lindane",3,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",16.518333
"20220209","MW89-4615",5,"F7","Lindane",10,"uM","iNFA_20220209_MW89-4615_05_(000)_Compiler.csv",14.683349
